Timepoints,Liver signal,AIF
46845.46,282.275,181.569
46847.64,281.515,165.884
46849.82,279.877,165.544
46851.997,281.626,167.092
46854.178,275.776,205.068
46856.357,279.114,185.841
46858.535,282.415,172.013
46860.715,278.504,176.824
46862.895,276.28,168.302
46886.46,267.035,128.141
46888.637,261.576,145.643
46890.818,265.806,181.295
46892.995,266.879,180.627
46895.175,271.05,166.099
46897.355,266.39,169.009
46899.533,267.339,170.064
46901.712,272.278,161.768
46903.893,269.308,161.112
46906.07,267.497,154.331
46908.25,268.783,182.409
46910.43,266.812,177.301
46912.607,274.311,149.066
46914.788,270.164,170.696
46916.965,268.874,175.786
46919.145,275.333,195.958
46921.325,269.094,181.018
46923.503,266.785,166.426
46925.682,269.894,184.641
46927.863,268.923,190.048
46930.04,269.911,174.253
46932.22,275.202,158.785
46934.398,268.459,153.481
46936.577,268.009,167.648
46938.758,273.272,183.374
46940.935,268.205,180.607
46943.115,267.021,173.547
46945.295,268.941,165.302
46947.473,274.371,160.481
46949.652,272.4,173.442
46951.833,267.152,175.164
46954.01,272.163,156.814
46956.19,269.377,158.494
46958.367,268.3,164.417
46960.548,275.592,158.595
46962.727,268.446,157.003
46964.905,271.472,182.656
46967.085,275.016,154.2
46969.265,268.886,155.832
46971.443,269.91,180.597
46973.622,274.456,170.502
46975.8,271.987,174.827
46977.98,266.155,155.864
46980.16,273.552,150.38
46982.337,267.575,190.056
46984.518,267.345,154.542
46986.697,275.077,169.056
46988.875,267.75,172.865
46991.055,268.124,154.083
46993.235,274.382,178.751
46995.413,269.863,166.228
46997.592,267.353,169.803
46999.77,269.907,153.764
47001.95,270.503,181.354
47004.13,267.415,157.98
47006.307,268.973,166.931
47008.488,273.977,177.38
47010.667,268.523,155.763
47012.845,267.98,168.54
47015.025,269.586,190.675
47017.202,270.573,153.281
47019.383,267.479,151.415
47021.562,272.223,173.709
47023.74,267.723,161.322
47025.92,269.142,168.25
47028.1,266.285,179.009
47030.277,271.199,158.449
47032.458,272.83,180.076
47034.637,265.457,151.602
47036.815,270.826,171.134
47038.995,270.205,150.27
47041.173,266.171,157.757
47043.352,271.041,167.089
47045.533,265.3,173.278
47047.71,267.396,162.32
47049.89,268.682,153.652
47052.07,266.147,174.502
47054.247,267.689,162.846
47056.428,268.591,155.672
47058.607,265.647,168.878
47060.785,268.313,152.582
47062.965,271.109,177.378
47065.143,265.691,149.329
47067.322,268.459,170.919
47069.503,268.98,165.643
47071.68,266.772,153.41
47073.86,272.162,176.403
47076.04,268.713,166.32
47078.217,266.258,172.581
47080.398,268.076,158.727
47082.575,273.14,179.082
47084.755,269.08,156.784
47086.935,265.453,165.643
47089.113,268.52,172.731
47091.292,270.376,164.76
47093.473,268.334,160.58
47095.65,266.611,160.448
47097.83,269.438,162.607
47100.01,269.278,172.712
47102.188,265.283,156.738
47104.367,270.301,172.868
47106.545,268.133,163.464
47108.725,265.528,158.987
47110.905,270.301,172.178
47113.083,268.229,152.998
47115.262,266.911,165.982
47117.443,269.6,173.531
47119.62,269.852,162.228
47121.8,265.494,171.023
47123.977,268.736,163.408
47126.158,269.072,175.642
47128.337,265.883,151.192
47130.515,267.461,159.249
47132.695,272.645,181.972
47134.875,266.781,163.013
47137.053,269.597,164.363
47139.232,267.751,171.372
47141.413,266.62,173.177
47143.59,269.382,158.087
47145.77,268.973,153.299
47147.947,266.095,155.241
47150.128,273.476,151.728
47152.307,267.293,173.517
47154.485,266.163,166.431
47156.665,268.608,155.44
47158.845,266.049,168.803
47161.023,267.872,174.648
47163.202,268.56,151.445
47165.38,264.149,154.037
47167.56,269.98,181.951
47169.74,268.089,165.142
47171.917,269.763,180.484
47174.098,269.659,165.715
47176.277,264.336,171.69
47178.455,267.223,155.823
47180.635,268.548,163.512
47182.815,266.222,172.323
47184.992,266.435,166.168
47187.173,272.354,181.163
47189.35,268.761,163.74
47191.53,264.003,168.205
47193.71,271.782,166.241
47195.887,271.842,171.394
47198.068,264.697,155.64
,,
