Timepoints,Liver signal,AIF
46444.277,334.617,208.785
46446.455,333.225,218.49
46448.635,338.375,215.611
46450.815,336.654,210.928
46452.992,336.632,203.806
46455.173,333.915,201.847
46457.35,328.743,202.081
46459.53,333.277,198.828
46461.71,333.038,188.797
46463.887,337.947,198.391
46466.068,335.554,202.21
46468.247,338.435,213.59
46470.425,332.856,202.644
46476.82,343.898,228.765
46479,342.549,228.498
46481.178,340.655,202.221
46483.357,328.876,217.798
46485.538,337.378,212.531
46487.715,341.279,210.858
46489.895,343.066,204.343
46492.075,339.926,208.023
46494.253,344.2,221.637
46496.432,330.778,215.933
46498.613,337.78,219.332
46500.79,340.241,216.519
46502.97,339.761,218.146
46505.148,333.895,227.064
46507.327,339.703,215.881
46509.508,334.206,211.776
46511.685,340.55,208.842
46513.865,338.805,219.122
46516.045,330.428,218.718
46518.223,337.348,208.677
46520.402,336.703,209.454
46522.58,339.983,206.62
46524.76,342.906,218.423
46526.94,330.196,214.754
46529.117,342.115,209.902
46531.298,337.458,218.967
46533.477,341.827,202.029
46535.655,340.278,217.691
46537.835,339.837,231.498
46540.015,337.792,210.411
46542.193,339.961,200.568
46544.372,340.404,233.915
46546.55,336.554,201.882
46548.73,332.865,214.352
46550.91,342.229,210.513
46553.087,342.453,210.091
46555.268,331.942,212.686
46557.447,341.643,202.69
46559.625,342.753,203.504
46561.805,334.132,224.72
46563.982,340.855,226.324
46566.163,335.9,210.551
46568.342,343.226,220.4
46570.52,339.147,212.4
46572.7,335.074,196.299
46574.88,340.432,203.497
46577.057,331.358,222.892
46579.238,341.541,220.694
46581.417,338.045,197.779
46583.595,336.975,219.277
46585.775,342.78,209.467
46587.952,338.202,213.937
46590.133,335.388,212.949
46592.312,341.76,208.497
46594.49,340.548,212.475
46596.67,336.078,203.773
46598.85,339.185,216.279
46601.027,332.31,221.401
46603.208,341.01,201.871
46605.387,339.051,199.897
46607.565,343.809,222.555
46609.745,337.389,211.332
46611.923,339.778,227.778
46614.102,337.914,193.881
46616.283,344.734,217.153
46618.46,338.393,206.782
46620.64,341.708,224.138
46622.82,337.411,207.078
46624.997,329.691,218.677
46627.178,338.392,213.006
46629.355,339.909,211.456
46631.535,343.569,211.606
46633.715,341.916,217.457
46635.893,326.932,221.582
46638.072,341.231,197.431
46640.253,333.306,217.432
46642.43,340.294,203.588
46644.61,339.894,200.162
46646.79,342.415,224.974
46648.967,340.547,206.524
46651.148,343.415,211.555
46653.325,337.922,213.182
46655.505,340.784,215.581
46657.685,344.722,218.694
46659.863,340.588,223.038
46662.042,340.225,222.018
46664.223,344.731,220.169
46666.4,340.044,202.721
46668.58,342.729,212.725
46670.758,342.693,217.221
46672.938,333.061,206.63
46675.117,341.175,208.82
46677.295,335.816,216.338
46679.475,344.704,229.658
46681.655,340.841,222.864
46683.833,345.465,224.63
46686.012,340.818,202.838
46688.193,341.322,226.882
46690.37,340.798,217.038
46692.55,343.023,223.805
46694.727,343.192,199.685
46696.908,346.502,213.561
46699.087,337.868,209.653
46701.265,344.217,204.372
46703.445,338.692,213.771
46705.625,345.058,197.429
46707.803,339.751,211.568
46709.982,342.712,205.421
46712.16,336.281,207.197
46714.34,343.349,208.545
46716.52,336.163,213.829
46718.697,338.205,206.875
46720.878,338.648,217.525
46723.057,344.058,210.215
46725.235,337.412,215.534
46727.415,340.812,210.018
46729.595,336.497,213.975
46731.773,339.981,209.897
46733.952,331.767,209.109
46736.13,342.15,220.397
46738.31,342.95,215.115
46740.49,336.554,207.993
46742.667,342.718,213.316
46744.848,339.899,217.808
46747.027,341.758,202.843
46749.205,342.055,225.486
46751.385,338.506,229.379
46753.562,340.344,215.741
46755.742,326.487,204.486
46757.923,342.704,216.801
46760.1,340.533,213.727
46762.28,346.767,227.62
46764.46,338.943,210.901
46766.637,345.976,211.943
46768.818,341.062,204.935
46770.997,342.399,216.644
46773.175,340.254,202.987
46775.355,338.278,212.365
46777.533,340.888,218.142
46779.712,334.466,232.79
46781.893,340.75,224.131
46784.07,337.816,217.298
46786.25,338.64,225.727
46788.43,342.633,232.697
,,
