Timepoints,Liver signal,AIF
41366.155,335.491,168.496
41368.335,338.728,145.84
41370.512,336.465,159.161
41372.693,341.369,151.398
41374.872,332.2,174.538
41377.05,334.479,155.464
41379.23,341.545,142.039
41381.41,335.698,144.41
41383.587,337.735,145.26
41385.768,343.568,144.625
41387.945,337.013,163.697
41390.125,337.762,163.89
41392.305,342.837,166.081
41394.482,337.132,167.972
41396.663,336.098,161.01
41398.842,342.438,163.607
41401.02,336.515,177.245
41403.2,337.127,157.155
41405.378,343.148,137.043
41407.557,335.47,146.662
41409.738,337.813,137.881
41411.915,334.687,155.542
41414.095,337.574,173.253
41416.275,339.51,150.905
41418.452,336.146,157.736
41420.633,335.708,139.436
41422.812,334.609,146.859
41424.99,334.919,135.911
41427.17,339.44,141.912
41429.348,334.365,145.896
41431.527,337.321,140.44
41433.708,335.464,137.367
41435.885,335.836,153.387
41438.065,334.423,144.706
41440.245,336.587,138.081
41442.423,335.95,137.1
41444.602,335.088,146.021
41446.78,340.034,158.868
41448.96,332.868,175.613
41451.14,335.068,145.386
41453.318,341.483,139.462
41455.497,335.625,147.668
41457.678,335.76,135.456
41459.855,341.993,146.226
41462.035,335.455,146.643
41464.215,335.628,147.568
41466.393,341.101,149.656
41468.572,334.622,153.685
41470.75,336.506,124.83
41472.93,335.533,149.338
41475.11,335.455,177.005
41477.288,339.153,159.829
41479.467,342.508,148.872
41481.648,335.893,141.297
41483.825,338.217,151.27
41486.005,343.663,166.135
41488.182,337.662,173.059
41490.363,286.653,155.368
41492.542,331.482,128.446
41494.72,333.681,156.965
41496.9,337.056,152.08
41499.08,335.352,165.361
41501.258,341.43,158.621
41503.438,334.747,147.881
41505.617,335.679,163.712
41507.795,335.411,161.011
41509.975,334.347,150.615
41512.152,339.625,159.231
41514.333,334.536,159.675
41516.512,335.118,152.551
41518.69,329.907,171.838
41520.87,333.496,159.336
41523.05,341.052,174.69
41525.227,334.83,168.145
41527.408,338.447,156.025
41529.585,343.421,164.479
41531.765,336.779,162.864
55503.027,259.113,97.882
55505.207,259.502,135.474
55507.388,265.252,129.664
55509.565,248.96,109.85
55511.745,261.929,130.2
55513.925,254.793,119.187
55516.103,247.83,86.935
55518.283,263.343,136.415
55520.462,251.551,118.114
55522.64,248.491,112.34
55524.82,261.86,128.677
55526.997,260.535,139.931
55529.177,262.391,125.199
55531.358,247.175,90.454
55533.535,263.845,130.511
55535.715,248.009,104.03
55537.895,261.5,149.357
55540.073,250.272,124.411
55542.253,260.904,122.587
55544.43,252.498,137.448
55546.61,261.776,139.152
55548.79,251.309,102.4
55550.967,260.398,145.561
55553.147,252.897,124.75
55555.328,252.806,125.836
55557.505,251.917,101.278
55559.685,258.351,127.869
55561.865,253.147,124.929
55564.043,250.53,125.724
55566.223,248.747,125.722
55568.4,259.803,130.412
55570.58,247.326,115.134
55572.76,252.963,122.781
55574.938,258.87,129.687
55577.117,265.786,132.826
55579.297,258.87,132.703
55581.475,253.438,125.805
55583.655,259.412,128.474
55585.832,253.391,124.757
55588.013,258.971,139.766
55590.193,251.524,126.39
55592.37,252.791,127.334
55594.55,249.678,116.325
55596.73,259.6,139.757
55598.908,247.546,100.688
55601.087,263.455,131.619
55603.267,259.556,132.779
55605.445,262.144,137.668
55607.625,258.433,136.238
55609.802,253.167,130.168
55611.983,259.348,132.67
55614.163,251.163,113.694
55616.34,260.66,139.146
55618.52,247.805,115.866
55620.7,249.807,114.052
55622.878,246.04,114.173
55625.057,264.287,135.902
55627.235,246.393,107.726
55629.415,261.932,152.35
55631.595,251.916,117.776
55633.772,252.535,121.043
55635.953,251.415,112.008
55638.133,260.809,132.725
55640.31,246.936,106.066
55642.49,250.616,113.763
55644.67,248.112,112.729
55646.848,250.882,111.819
55649.027,260.305,131.594
55651.205,265.614,136.201
55653.385,251.984,119.145
55655.565,254.009,119.868
55657.742,253.05,129.789
55659.922,251.51,115.39
55662.103,262.369,142.708
55664.28,250.262,112.966
55666.46,251.979,103.517
55668.64,249.101,95.447
55670.818,264.537,122.614
55672.997,249.126,102.817
55675.175,255.449,108.171
55677.355,252.107,120.927
55679.535,253.342,96.637
55681.712,262.025,132.568
55683.892,253.171,113.416
55686.073,261.956,139.305
55688.25,249.863,114.839
55690.43,253.563,120.886
55692.608,250.362,112.772
55694.788,262.54,141.823
55696.967,250.169,115.584
55699.145,253.476,124.024
55701.325,250.241,116.75
55703.505,262.594,127.575
55705.682,254.579,117.508
55707.862,261.479,137.599
55710.043,251.066,112.778
55712.22,254.005,119.165
55714.4,249.317,102.771
55716.578,263.908,130.961
55718.758,259.514,126.22
55720.938,255.937,130.509
55723.115,262.49,136.405
55725.295,255.009,132.801
55727.475,263.884,141.632
55729.652,250.349,106.024
55731.832,253.294,106.427
55734.01,250.219,102.39
55736.19,268.757,124.051
55738.37,253.734,102.643
55740.547,252.95,128.504
55742.728,255.142,114.204
55744.908,249.818,114.677
55747.085,263.134,137.954
55749.265,249.964,106.386
55751.445,255.98,119.381
55753.622,253.672,115.756
55755.802,254.631,117.28
55757.98,262.812,124.619
55760.16,252.172,116.341
55762.34,262.21,127.191
55764.517,249.667,107.386
55766.698,265.847,135.888
55768.878,260.682,131.57
55771.055,257.482,101.108
55773.235,261.102,126.154
55775.413,254.322,120.418
55777.592,263.533,120.337
55779.772,250.041,112.254
55781.95,253.716,113.443
55784.13,249.708,115.413
55786.31,255.704,120.657
55788.487,261.362,137.967
55790.668,254.068,130.84
55792.848,261.709,131.966
55795.025,255.593,118.482
55797.205,261.119,138.69
55799.383,254.608,122.332
55801.562,261.357,139.401
55803.742,253.399,103.32
55805.92,253.813,120.6
55808.1,254.566,117.294
55810.28,261.861,127.941
55812.457,255.864,116.525
55814.638,262.192,121.624
55820.938,258.867,64.104
55823.117,264.069,140.732
55825.297,250.079,113.773
55827.475,263.784,137.322
55829.655,260.414,130.949
55831.835,254.976,110.029
55834.013,255.785,113.377
55836.193,249.12,104.559
55838.37,253.038,119.842
55840.55,249.702,103.524
55842.73,253.99,112.111
55844.908,256.307,127.956
55847.087,258.725,113.185
55849.267,262.422,135.115
55851.445,254.561,115.626
55853.625,263.305,128.576
55855.802,256.286,118.76
55857.983,254.027,102.239
55860.163,255.548,128.982
55862.34,261.108,139.158
55864.52,269.032,138.536
55866.7,263.748,151.761
55868.878,259.127,130.029
55871.057,262.819,132.742
55873.237,253.785,117.682
55875.415,263.382,135.838
55877.595,253.89,100.304
55879.772,253.704,110.876
55881.953,251.257,123.184
55884.133,256.358,123.058
55886.31,261.246,140.16
55888.49,258.982,129.677
55890.67,249.831,111.409
55892.848,265.548,125.571
55895.027,260.601,133.437
55897.205,252.304,117.862
55899.385,260.709,136.467
55901.565,250.367,111.6
55903.742,253.703,121.878
55905.922,260.95,129.213
55908.103,266.599,130.321
55910.28,252.391,103.594
55912.46,259.079,122.431
55914.64,260.765,134.548
55916.818,249.966,111.992
55918.997,254.371,112.951
55921.175,250.702,106.869
55923.355,254.392,111.056
55925.535,252.22,116.626
55927.712,262.288,140.534
55929.892,248.957,104.243
55932.073,252.279,115.311
55934.25,261.843,140.451
55936.43,263.608,126.095
55938.61,261.605,143.777
55940.788,267.9,124.733
55942.967,252.366,121.798
55945.145,267.66,136.902
55947.325,260.815,131.309
55949.505,265.099,131.386
55951.682,248.149,109.14
55953.862,253.406,118.789
55956.043,250.203,89.998
55958.22,262.315,127.503
55960.4,260.586,136.458
55962.578,265.091,135.303
55964.758,263.574,146.946
55966.938,257.541,108.598
55969.115,261.353,139.143
55971.295,265.492,132.878
55973.475,261.284,137.406
55975.652,265.101,128.439
55977.832,251.478,123.758
55980.013,253.367,125.799
55982.19,263.421,135.345
55984.37,248.382,106.905
55986.547,267.737,129.36
55988.728,251.424,119.725
55990.908,264.138,126.275
55993.085,261.572,129.33
55995.265,251.522,117.504
55997.445,253.2,128.489
55999.622,254.233,119.38
56001.802,263.488,121.658
56003.98,252.398,130.831
56006.16,263.982,128.883
56008.34,248.694,105.619
56010.517,264.073,133.23
56012.698,260.488,124.09
56014.878,266.902,128.888
56017.055,261.143,125.007
56019.235,253.942,114.63
56021.415,263.219,121.158
56023.592,251.012,106.477
56025.772,253.942,116.361
56027.95,250.764,107.983
56030.13,264.666,136.724
56032.31,262.843,131.006
56034.487,269.015,129.64
56036.668,254.423,116.599
56038.848,252.947,123.358
56041.025,262.23,127.644
56043.205,247.815,76.561
56045.383,254.212,115.231
56047.562,249.095,109.719
56049.742,264.481,128.573
56051.92,249.629,110.406
56054.1,265.952,141.649
56056.28,260.099,141.982
56058.457,260.8,132.394
56060.638,252.999,141.341
56062.818,254.25,139.159
56064.995,250.911,107.639
56067.175,263.24,128.373
56069.353,250.949,98.475
56071.533,263.151,136.16
56073.712,253.714,118.994
56075.89,268.246,122.092
56078.07,255.775,103.981
56080.25,255.049,129.148
56082.427,257.803,117.163
56084.608,253.755,134.214
56086.785,259.376,140.145
56088.965,251.1,108.445
56091.145,254.508,118.979
56093.323,265.147,123.832
56095.503,260.895,129.21
56097.682,249.145,112.818
56099.86,264.173,140.284
56102.04,260.436,126.803
56104.22,255.318,106.588
56106.397,260.512,126.019
56108.578,249.49,109.081
56110.755,256.338,119.251
56112.935,261.755,141.986
56115.115,264.373,125.366
56117.293,262.827,138.754
56119.473,251.784,112.82
56121.652,261.759,124.504
56123.83,254.901,118.003
56126.01,266.138,135.386
56128.188,263.076,125.534
56130.367,269.619,128.408
56132.547,254.714,123.851
56144.865,265.667,127.434
56147.043,255.714,124.387
56149.223,254.391,121.49
56151.4,262.852,134.697
56153.58,253.577,120.195
56155.76,264.909,142.425
56157.938,255.645,113.154
56160.117,255.495,140.749
56162.297,256.855,243.85
56164.475,249.91,258.068
56166.655,257.651,340.364
56168.832,254.333,377.271
56171.013,265.972,341.065
56173.193,263.592,287.453
56175.37,280.51,265.178
56177.55,278.182,274.454
56179.73,278.81,231.809
56181.908,283.805,222.588
56184.087,291.377,212.235
56186.267,286.702,225.633
56188.445,298.78,210.054
56190.625,297.858,240.638
56192.802,296.164,229.124
56194.983,302.638,235.684
56197.163,303.545,236.896
56199.34,299.682,186.54
56201.52,309.11,204.882
56203.7,317.11,198.816
56205.878,314.264,206.702
56208.057,301.845,152.942
56210.235,319.3,204.097
56212.415,308.01,170.437
56214.595,328.904,198.679
56216.772,323.873,203.515
56218.953,321.393,204.152
56221.133,318.726,195.2
56223.31,323.465,191.383
56225.49,328.445,195.076
56227.67,324.979,202.963
56229.848,315.585,191.285
56232.027,325.795,197.459
56234.205,330.872,158.7
56236.385,329.075,202.054
56238.565,331.078,158.523
56240.742,315.74,177.75
56242.922,325.8,177.513
56245.103,317.402,168.936
56247.28,326.299,189.385
56249.46,318.669,190.413
56251.638,326.474,180.679
56253.818,335.85,198.936
56255.997,327.178,195.323
56258.175,335.975,183.137
56260.355,330.26,200.263
56262.535,314.512,154.514
56264.712,321.269,182.073
56266.892,327.532,179.641
56269.073,333.264,191.496
56271.25,327.792,190.819
56273.43,339.881,175.378
56275.608,329.061,197.243
56277.788,340.58,172.861
56279.967,333.017,192.313
56282.145,330.011,168.93
56284.325,331.462,195.724
56286.505,317.156,159.034
56288.682,320.937,158.203
56290.862,317.013,144.707
56293.04,335.745,185.365
56295.22,319.567,142.463
56297.4,345.469,181.845
56299.578,332.126,176.456
56301.758,344.541,180.703
56303.938,334.727,192.379
56306.115,338.141,168.808
56308.295,320.872,141.823
56310.475,319.786,153.752
56312.652,336.151,172.769
56314.832,335.714,183.335
56317.01,343.121,185.816
56319.19,324.413,134.552
56321.37,332.923,173.211
56323.547,336.643,176.841
56325.728,328.657,179.772
56327.908,338.614,175.86
56330.085,320.534,96.372
56332.265,343.675,189.46
56334.443,337.904,182.25
56336.622,344.518,177.095
56338.802,340.168,186.246
56340.98,341.531,140.429
56343.16,340.02,182.537
56345.34,322.737,151.844
56347.517,340.998,185.474
56349.698,322.345,140.27
56351.878,341.403,172.535
56354.055,341.997,173.532
56356.235,350.113,156.683
56358.413,340.661,182.113
56360.592,328.423,143.49
56362.772,343.024,181.907
56364.95,323.982,141.517
56367.13,345.042,172.613
56369.31,324.26,117.962
56371.487,345.132,180.619
56373.668,331.165,121.051
56375.848,350.043,174.682
56378.025,341.406,178.285
56380.205,356.931,158.979
56382.383,343.118,182.806
56384.562,352.309,139.407
56386.742,344.834,171.063
56388.92,338.886,176.622
56391.1,332.782,117.805
56393.28,332.527,142.89
56395.457,346.521,185.185
56397.638,328.428,125.462
56399.815,333.807,144.011
56401.995,347.067,173.291
56404.175,354.418,179.52
56406.353,335.146,140.879
56408.533,355.481,169.541
56410.712,346.376,180.834
56412.89,352.708,138.323
56415.07,348.152,178.779
56417.25,351.646,147.179
56419.427,349.306,172.333
56421.608,338.618,168.442
56423.785,336.55,119.234
56425.965,332.794,136.835
56428.145,350.152,177.147
56430.323,331.807,122.567
56432.503,351.418,171.778
56434.682,347.9,174.247
56436.86,361.149,161.732
56439.04,348.985,164.987
56441.217,339.355,131.561
56443.397,351.587,168.411
56445.578,333.496,121.71
56447.755,345.082,163.117
56449.935,350.071,177.78
56452.115,362.699,162.107
56454.293,338.442,147.897
56456.473,360.931,155.173
56462.802,355.973,185.236
56464.983,336.789,125.673
56467.16,357.086,162.329
56469.34,337.912,85.802
56471.517,358.296,171.61
56473.698,352.746,162.216
56475.878,361.725,148.148
56478.055,354.493,161.976
56480.235,339.349,132.741
56482.415,354.246,167.392
56484.592,336.772,132.197
56486.772,360.223,168.41
56488.95,339.966,143.685
56491.13,350.663,157.846
56493.31,351.151,167.536
56495.487,353.318,138.794
56497.668,348.951,158.239
56499.848,375.783,165.14
56502.025,374.818,160.31
56504.205,372.571,172.44
56506.385,360.64,172.522
56508.562,369.2,182.794
56510.742,355.347,146.359
56512.92,373.428,175.469
56515.1,368.751,165.156
56517.28,362.807,176.108
56519.457,364.248,154.247
56521.638,368.457,160.308
56523.818,373.052,168.819
56525.995,370.378,171.308
56528.175,378.757,166.169
56530.353,370.043,166.228
56532.533,376.646,176.737
56534.712,358.811,155.541
56536.89,373.979,159.192
56539.07,370.46,174.035
56541.25,367.598,155.345
56543.427,364.154,154.492
56545.608,368.916,164.741
56547.788,371.909,161.453
56549.965,369.037,184.058
56552.145,375.447,170.244
56554.323,379.05,171.33
56556.503,375.419,174.21
56558.682,376.85,182.53
56560.86,359.6,144.357
56563.04,367.679,147.972
56565.22,373.816,165.812
56567.397,367.446,162.217
56569.578,376.465,156.51
56571.755,361.276,142.209
56573.935,379.062,139.532
56576.115,363.905,163.32
56578.293,379.272,161.011
56580.473,378.548,164.027
56582.652,374.368,165.395
56584.83,375.761,182.392
56587.01,391.561,160.223
56589.19,364.114,174.921
56591.367,370.85,164.426
56593.547,391.763,143.831
56595.725,376.263,159.061
56597.905,369.859,157.779
56600.085,373.279,172.384
56602.263,364.115,142.427
56604.443,388.698,156.037
56606.622,362.133,130.006
56608.8,371.306,148.677
56610.98,375.457,162.101
56613.158,365.584,162.428
56615.337,361.371,147.569
56617.517,383.694,155.741
56619.695,376.57,182.089
56621.875,382.98,167.018
56624.055,362.372,141.847
56626.233,368.056,151.085
56628.413,375.98,137.924
56630.592,363.661,145.653
56632.77,382.589,142.859
56634.95,363.495,135.02
56637.128,378.639,127.376
56639.307,371.252,172.439
56641.487,375.93,158.853
56643.665,379.046,159.365
56645.845,376.559,184.656
56648.025,366.24,134.332
56650.203,375.64,164.659
56652.383,372.323,155.704
56654.56,363.779,140.99
56656.74,377.562,156.547
56658.92,364.708,143.992
56661.098,372.673,169.768
56663.277,365.845,135.974
56665.457,376.334,159.08
56667.635,364.072,153.268
56669.815,375.626,181.965
56671.995,363.721,136.506
56674.172,361.694,125.856
56676.353,384.651,140.71
56678.53,363.476,132.411
56680.71,378.507,152.574
56682.89,365.656,145.765
56685.068,381.622,142.119
56687.247,379.503,160.274
56689.427,385.092,167.961
56691.605,383.045,169.877
56693.785,386.572,159.302
56695.962,392.899,145.142
56698.142,368.093,142.701
56700.323,377.653,162.076
56702.5,371.692,144.967
56704.68,380.322,150.455
56706.86,388.643,151.192
56709.038,367.789,121.125
56711.217,382.125,139.277
56713.397,367.814,136.79
56715.575,381.408,168.524
56717.755,367.021,117.663
56719.932,362.337,122.559
56722.112,368.754,138.201
56724.293,379.265,162.026
56726.47,389.942,165.144
56728.65,383.511,158.265
56730.83,392.788,162.323
56733.008,382.267,153.507
56735.188,383.456,160.532
56737.367,379.632,151.639
56739.545,382.553,154.3
56741.725,383.563,168.942
56743.902,386.099,145.974
56746.082,381.276,179.531
56748.263,384.129,151.202
56750.44,385.612,155.582
56752.62,389.861,149.973
56754.8,380.054,167.002
56756.978,370.447,136.047
56759.158,383.682,163.5
56761.335,393.416,142.552
56763.515,368.48,137.328
56765.695,383.161,146.211
56767.872,367.913,133.098
56770.052,381.638,159.357
56772.233,389.365,157.711
56774.41,380.901,169.205
56780.867,388.437,180.037
56783.045,384.293,167.537
56785.225,398.352,143.618
56787.402,386.211,152.301
56789.582,385.018,163.089
56791.763,372.667,136.058
56793.94,383.693,159.761
56796.12,376.867,142.82
56798.3,383.386,152.988
56800.478,395.538,149.36
56802.658,384.877,152.122
56804.835,393.875,156.652
56807.015,387.149,160.987
56809.195,396.669,155.927
56811.372,372.801,136.587
56813.552,386.139,155.727
56815.733,391.203,152.939
56817.91,387.321,163.791
56820.09,394.336,159.194
56822.27,386.985,163.967
56824.448,402.819,151.095
56826.628,382.101,158.533
56828.805,391.755,139.084
56830.985,390.335,160.926
56833.165,390.81,149.549
56835.342,377.987,138.863
56837.522,375.1,146.266
56839.703,375.31,142.858
56841.88,391.99,152.115
56844.06,376.373,132.584
56846.237,375.276,145.617
56848.418,374.542,128.379
56850.598,388.493,162.695
56852.775,397.652,175.366
56854.955,394.315,145.614
56857.135,398.005,186.764
56859.312,401.632,152.306
56861.492,392.664,149.287
56863.672,399.769,148.425
56865.85,375.219,120.284
56868.03,373.633,128.165
56870.207,394.036,161.134
56872.388,393.556,151.144
56874.568,392.842,154.084
56876.745,394.816,156.571
56878.925,390.913,167.257
56881.105,389.069,156.898
56883.283,381.924,154.191
56885.462,376.951,130.88
56887.64,392.512,149.164
56889.82,378.063,145.967
56892,406.366,140.631
56894.177,393.112,157.401
56896.358,398.954,141.763
56898.538,393.217,160.244
56900.715,387.235,154.218
56902.895,376.539,139.815
56905.075,388.619,144.486
56907.253,401.576,151.754
56909.432,377.67,132.227
56911.61,372.667,127.78
56913.79,384.445,150.194
56915.97,389.694,175.103
56918.147,395.047,161.937
56920.328,384.375,158.958
56922.508,393.069,170.255
56924.685,404.13,141.163
56926.865,377.694,125.035
56929.045,383.073,143.786
56931.223,380.32,133.081
56933.402,393.85,144.251
56935.58,392.574,162.876
56937.76,401.097,147.454
56939.94,377.527,138.442
56942.117,391.866,147.506
56944.297,394.685,150.694
56946.478,392.062,177.352
56948.655,380.325,145.369
56950.835,390.149,148.737
56953.013,395.428,158.435
56955.193,391.362,167.353
56957.372,391.634,158.537
56959.55,393.025,159.481
56961.73,386.066,154.279
56963.91,395.078,161.979
56966.087,392.943,150.318
56968.267,375.822,99.147
56970.448,375.258,127.316
56972.625,381.241,115.321
56974.805,389.214,153.373
56976.983,395.054,158.915
56979.163,374.649,95.204
56981.342,405.698,139.749
56983.52,393.109,158.402
56985.7,396.955,136.326
56987.88,394.314,156.7
56990.057,380.903,148.429
56992.237,379.045,143.519
56994.415,397.43,150.357
56996.595,380.358,130.979
56998.775,377.962,120.778
57000.953,384.517,144.134
57003.133,392.997,159.218
57005.312,401.516,158.697
57007.49,375.477,115.628
57009.67,397.794,148.479
57011.85,395.426,150.808
57014.027,394.999,157.152
57016.207,382.124,135.922
57018.385,404.251,180.571
57020.565,413.085,149.688
57022.745,396.061,158.026
57024.922,402.155,145.5
57027.103,380.704,127.035
57029.283,391.645,155.598
57031.46,380.185,125.023
57033.64,392.455,149.845
57035.818,398.019,148.36
57037.997,395.489,164.337
57040.177,382.588,121.335
57042.355,393.92,143.116
57044.535,397.899,125.007
57046.715,392.68,159.931
57048.892,398.26,163.736
57051.073,395.346,169.936
57053.253,381.345,125.774
57055.43,392.439,157.998
57057.61,389.128,132.17
57059.788,379.293,142.504
57061.967,379.512,119.348
57064.147,376.52,120.493
57066.325,380.797,126.45
57068.505,395.589,156.181
57070.685,389.417,144.074
57072.862,378.64,102.609
57075.043,395.211,148.398
57077.22,380.147,98.918
57079.4,378.236,121.873
57081.58,399.272,163.422
57083.758,375.792,101.636
57085.938,401.412,151.83
57088.117,376.317,107.457
57090.295,384.068,142.155
57092.475,376.378,96.732
57099.345,401.055,215.467
57101.525,387.683,158.472
57103.703,405.85,157.948
57105.883,15.991,100.643
57108.062,378.767,106.823
57110.24,385.93,142.832
57112.42,380.639,100.02
57114.598,383.897,132.447
57116.777,383.927,141.333
57118.957,398.388,138.901
57121.135,399.248,153.082
57123.315,397.296,150.489
57125.495,396.696,144.501
57127.672,382.341,131.096
57129.853,408.389,145.514
57132.03,379.613,102.474
57134.21,379.373,145.961
57136.39,397.41,159.665
57138.568,385.727,130.238
57140.747,398.753,152.515
57142.927,393.917,152.904
57145.105,383.261,142.228
57147.285,376.381,68.905
57149.465,403.534,150.857
57151.642,382.975,127.336
57153.823,407.725,152.546
57156,399.382,155.948
57158.18,399.311,148.095
57160.36,382.906,124.86
57162.538,400.613,136.103
57164.717,385.481,132.415
57166.897,401.591,139.232
57169.075,382.954,123.28
57171.255,401.397,149.3
57173.432,385.165,141.604
57175.612,404.206,149.335
57177.793,388.426,145.589
57179.97,407.574,133.425
57182.15,383.472,138.757
57184.33,402.64,139.505
57186.508,381.835,131.656
57188.688,413.324,140.484
57190.867,400.729,148.604
57193.045,399.664,142.58
57195.225,382.46,108.481
57197.402,378.925,112.946
57199.582,402.588,158.934
57201.763,411.917,138.704
57203.94,383.042,134.577
57206.12,396.17,151.882
57208.3,379.798,97.959
57210.478,386.492,137.363
57212.658,381.701,112.11
57214.835,412.495,157.779
57217.015,401.382,160.474
57219.195,410.861,157.581
57221.372,396.772,153.218
57223.552,389.185,131.978
57225.733,397.125,146.66
57227.91,392.06,155.558
57230.09,401.209,155.09
57232.27,390.973,135.838
57234.448,382.732,120.968
57236.628,408.994,150.05
57238.805,399.63,151.958
57240.985,400.923,135.774
57243.165,384.419,122.085
57245.342,380.358,129.739
57247.522,387.595,135.162
57249.703,377.841,67.875
57251.88,396.253,135.057
57254.06,397.375,159.232
57256.237,405.755,135.244
57258.418,387.013,133.974
57260.598,385.927,142.699
57262.775,385.014,123.492
57264.955,403.196,139.004
57267.135,385.053,96.838
57269.312,414.85,153.945
57271.492,392.539,139.047
57273.672,390.472,141.38
57275.85,405.861,148.394
57278.03,411.687,159.721
57280.207,386.298,122.19
57282.388,13.543,58.75
57284.568,402.401,151.824
57286.745,382.256,106.96
57288.925,393.166,147.223
57291.105,399.007,143.015
57293.283,404.623,131.078
57295.462,387.388,127.312
57297.642,395.66,168.753
57299.82,384.549,102.162
57302,379.931,90.27
57304.177,405.742,149.031
57306.358,382.864,108.236
57308.538,387.156,137.064
57310.715,392.68,137.371
57312.895,389.691,108.091
57315.075,400.525,142.271
57317.253,394.055,145.365
57319.432,382.313,94.088
57321.61,394.664,138.418
57323.79,387.429,124.348
57325.97,387.344,135.062
57328.147,390.015,122.074
57330.328,381.66,124.986
57332.508,390.346,135.58
57334.685,385.991,111.996
57336.865,411.992,149.102
57339.045,388.55,105.15
57341.223,407.684,146.242
57343.402,403.407,142.399
57345.58,395.518,146.907
57347.76,384.251,114.381
57349.94,396.916,125.849
57352.117,402.349,151.236
57354.297,399.052,151.82
57356.478,391.849,139.122
57358.655,403.687,152.078
57360.835,402.655,155.079
57363.013,399.836,149.504
57365.193,391.186,138.834
57367.372,385.143,114.754
57369.55,406.385,157.024
57371.73,401.369,153.866
57373.91,390.376,136.738
57376.087,389.63,127.764
57378.267,381.569,131.081
57380.448,386.112,115.885
57382.625,381.543,112.713
57384.805,408.174,155.99
57386.983,402.225,143.444
57389.163,396.062,161.741
57391.342,383.009,129.343
57393.52,407.953,155.676
57395.7,400.07,144.743
57397.88,396.187,124.931
57400.057,384.993,123.733
57402.237,410.541,134.234
57404.415,387.451,103.959
57406.595,390.686,134.942
57408.775,388.82,127.078
57410.953,15.704,50.639
57424.783,386.366,133.917
57426.962,410.474,148.78
57429.14,406.564,152.133
57431.32,413.061,146.445
57433.497,387.066,92.684
57435.677,390.784,131.704
57437.858,403.828,139.952
57440.035,383.162,117.786
57442.215,392.319,126.31
57444.395,388.385,102.013
57446.573,412.108,145.988
57448.753,385.436,94.302
57450.932,409.334,134.213
57453.11,391.037,110.188
57455.29,392.722,145.211
57457.467,390.468,116.769
57459.647,395.829,160.816
57461.828,403.375,155.209
57464.005,417.476,129.59
57466.185,388.909,111.865
57468.365,384.719,125.705
57470.543,387.333,98.749
57472.723,382.016,107.23
57474.9,388.869,98.284
57477.08,401.937,149.183
57479.26,411.823,153.894
57481.438,399.015,142.27
57483.617,394.709,107.989
57485.797,409.786,146.774
57487.975,393.253,137.758
57490.155,408.358,147.263
57492.335,410.536,130.659
57494.513,388.403,114.057
57496.693,403.853,142.696
57498.87,389.823,103.383
57501.05,387.655,91.206
57503.23,416.94,143.136
57505.408,387.776,125.145
57507.587,409.442,123.321
57509.767,389.999,120.107
57511.945,390.447,129.031
57514.125,390.619,103.545
57516.302,387.807,119.243
57518.483,396.633,124.905
57520.663,386.752,119.617
57522.84,412.286,139.023
57525.02,389,104.241
57527.2,404.817,130.319
57529.378,386.863,89.748
57531.557,389.063,126.428
57533.737,391.365,138.335
57535.915,389.902,113.922
57538.095,389.815,95.494
57540.272,400.18,140.996
57542.453,407.841,145.156
57544.633,405.354,135.591
57546.81,414.107,135.187
57548.99,389.03,110.925
57551.17,406.105,142.413
57553.348,387.373,130.418
57555.527,417.564,134.419
57557.705,406.648,147.296
57559.885,405.654,144.63
57562.065,390.427,107.495
57564.242,388.011,118.896
57566.422,389.381,97.702
57568.603,388.145,117.769
57570.78,390.485,112.164
57572.96,387.248,88.369
57575.14,393.786,117.792
57577.318,403.003,161.694
57579.497,393.458,117.62
57581.675,387.868,91.134
57583.855,394.855,146.146
57586.035,392.716,125.135
57588.212,395.561,114.423
57590.392,402.472,146.003
57592.573,409.935,148.544
57594.75,388.525,112.891
57596.93,410.769,150.767
57599.108,403.122,147.163
57601.288,396.649,126.821
57603.467,391.014,117.962
57605.645,417.415,149.861
57607.825,391.081,94.591
57610.005,397.335,123.173
57612.182,390.151,94.501
57614.362,388.049,121.796
57616.543,406.196,148.774
57618.72,409.145,129.414
57620.9,391.037,94.487
57623.078,391.69,130.222
57625.258,407.476,163.488
57627.438,403.854,129.458
57629.615,406.222,151.985
57631.795,393.99,101.277
57633.975,410.954,142.552
57636.152,387.55,119.122
57638.332,391.111,107.585
57640.513,383.629,94.364
57642.69,390.727,97.896
57644.87,403.58,150.555
57647.047,397.48,132.181
57649.228,389.671,102.463
57651.408,406.916,136.026
57653.585,388.755,89.71
57655.765,387.916,118.291
57657.945,391.076,112.391
57660.122,390.818,113.452
57662.302,393.401,115.306
57664.48,389.839,122.669
57666.66,394.413,112.274
57668.84,403.874,147.735
57671.017,404.715,176.28
57673.198,391.057,118.906
57675.378,414.966,152.8
57677.555,393.232,123.352
57679.735,392.363,113.525
57681.915,402.562,162.344
57684.092,416.781,158.735
57686.272,385.013,110.032
57688.45,392.921,97.976
57690.63,389.734,129.26
57692.81,416.262,132.184
57694.987,406.063,137.328
57697.168,386.197,127.937
57699.348,409.723,156.546
57701.525,390.734,140.053
57703.705,393.516,134.888
57705.883,404.992,127.148
57708.062,400.196,141.241
57710.242,392.071,118.39
57712.42,415.326,151.295
57714.6,421.846,125.96
57716.78,409.139,162.19
